ID Municipio,ID Partido,Siglas,Nombre,Votos,Escaños
29099,3593,IULV-CA-PARA LA GENTE,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-VIÑUELA PARA LA GENTE,2, 
29100,4252,P.P.,PARTIDO POPULAR,1127,8
29100,4330,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,545,3
29100,3595,IULV-CA- YUNQUERA PARA LA GENTE,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-YUNQUERA PARA LA GENTE,131, 
30001,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1944,7
30001,4252,P.P.,PARTIDO POPULAR,1576,5
30001,3037,IUMA,INDEPENDIENTES UNIDOS POR EL MUNICIPIO ABANILLA,362,1
30001,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,105, 
30001,3632,IU-V,IZQUIERDA UNIDA -VERDES,23, 
30002,4252,P.P.,PARTIDO POPULAR,2475,7
30002,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1845,5
30002,3638,GANAR ABARAN.IP,IZQUIERDA UNIDA-VERDES Y CLI- ALTERNATIVA SOCIALISTA,1042,3
30002,5175,UYD,UNION Y DESARROLLO,656,1
30002,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,394,1
30003,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6383,10
30003,4252,P.P.,PARTIDO POPULAR,6033,9
30003,0126,AGUILAS PUEDE,"AGRUPACION DE ELECTORES ""AGUILAS PUEDE""",1102,1
30003,2327,GANAR AGUILAS. IP (I.U.-VERDES y CLI-AS),GANAR ÁGUILAS. IP (IZQUIERDA UNIDA-VERDES y CLI-ALTERNATIVA SOCIALISTA),777,1
30003,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,705, 
30004,4253,PP,PARTIDO POPULAR,528,5
30004,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,490,4
30005,4252,P.P.,PARTIDO POPULAR,6702,8
30005,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4472,5
30005,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,3594,4
30005,1225,CAMBIEMOS ALCANTARILLA,CAMBIEMOS ALCANTARILLA,1727,2
30005,2329,GANAR ALCANTARILLA.IP,GANAR ALCANTARILLA.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),1509,2
30005,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,312, 
30005,4242,P-LIB,PARTIDO LIBERTARIO,114, 
30902,4252,P.P.,PARTIDO POPULAR,2335,8
30902,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1684,6
30902,2353,GANAR LOS ALCAZARES.IP,GANAR LOS ALCAZARES.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),655,2
30902,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,457,1
30006,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,356,4
30006,4252,P.P.,PARTIDO POPULAR,348,3
30006,2332,GANAR ALEDO.IP,GANAR ALEDO.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),10, 
30007,4253,PP,PARTIDO POPULAR,1634,5
30007,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1442,5
30007,5032,UxA,UNIDAD POR ALGUAZAS,975,3
30007,2334,GANAR ALGUAZAS. IP,GANAR ALGUAZAS.IP,195, 
30008,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3453,9
30008,4252,P.P.,PARTIDO POPULAR,2970,7
30008,3636,IU-V,IZQUIERDA UNIDA-VERDES DE LA REGIÓN DE MURCIA (IU-V-RM),1482,3
30008,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,998,2
30009,4253,PP,PARTIDO POPULAR,4541,9
30009,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2593,5
30009,2335,GANAR ARCHENA. IP,GANAR ARCHENA IP (IZQUIERDA UNIDA-VERDES Y CLI-ALTERNATIVA SOCIALISTA),1083,2
30009,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,688,1
30010,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2239,8
30010,4252,P.P.,PARTIDO POPULAR,1659,6
30010,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1047,3
30011,4252,P.P.,PARTIDO POPULAR,1523,6
30011,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1008,4
30011,1166,BLANCA PUEDE,BLANCA PUEDE,577,2
30011,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,361,1
30011,3639,GANAR BLANCA .IP,IZQUIERDA UNIDA-VERDES Y CLI- ALTERNATIVA SOCIALISTA,18, 
30012,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3111,8
30012,4253,PP,PARTIDO POPULAR,2449,6
30012,0351,AGRUPACIÓN DE ELECTORES VECINOS POR BULLAS,AGRUPACIÓN DE ELECTORES VECINOS POR BULLAS,867,2
30012,2337,GANAR BULLAS. IP,GANAR BULLAS IP (IZQUIERDA UNIDA-VERDES y CLI-ALTERNATIVA SOCIALISTA),363,1
30013,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2587,8
30013,4252,P.P.,PARTIDO POPULAR,917,3
30013,1197,CAVV,CALASPARRA VIVA,882,3
30013,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,617,2
30013,2339,GANAR CALASPARRA.IP,GANAR CALASPARRA.IP.( IZQUIERDA UNIDA-VERDES REGION DE MURCIA Y CONSTRUYENDO LA IZQUIERDA ALTERNATIVA SOCIALISTA),326,1
30014,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,713,6
30014,4253,PP,PARTIDO POPULAR,623,5
30014,2341,GANAR CAMPOS DEL RIO,GANAR CAMPOS DEL RÍO. IP,46, 
30015,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5369,9
30015,4252,P.P.,PARTIDO POPULAR,4833,8
30015,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1392,2
30015,2342,GANAR CARAVACA.IP,GANAR CARAVACA IP (IZQUIERDA UNIDAVERDES REGION DE MURCIA Y CONSTRUYENDO LA IZQUIERDA ALTERNATIVA SOCIALISTA),1160,2
30016,4252,P.P.,PARTIDO POPULAR,26279,10
30016,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,15239,6
30016,3980,MC CARTAGENA,MOVIMIENTO CIUDADANO DE CARTAGENA,14545,5
30016,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,10048,3
30016,1383,CTSSP,CARTAGENA SI SE PUEDE,9740,3
30016,2343,IP-GANAR CARTAGENA,GANAR CARTAGENA-La Izquierda Plural,2966, 
30016,2052,EQUO,EQUO,2261, 
30016,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,1470, 
30016,5373,VOX,VOX,946, 
30016,4118,PCAN,PARTIDO CANTONAL,571, 
30016,2065,EB,ESCAÑOS EN BLANCO,414, 
30017,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3413,8
30017,4252,P.P.,PARTIDO POPULAR,2963,6
30017,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1204,2
30017,0155,CxC,AGRUPACION DE ELECTORES CEHEGIN POR EL CAMBIO,514,1
30017,2344,GANAR CEHEGIN.IP,GANAR CEHEGIN.IP ( IZQUIERDA UNIDAVERDES REGION DE MURCIA Y CONSTRUYENDO LA IZQUIERDA ALTERNATIVA SOCIALISTA),350, 
30018,4253,PP,PARTIDO POPULAR,2299,7
30018,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2142,7
30018,1462,C's,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,749,2
30018,1229,CAMBIEMOS CEUTI.IP,CAMBIEMOS CEUTÍ.IP (IZQUIERDA UNIDA-VERDES y CLI-ALTERNATIVA SOCIALISTA),499,1
30019,4252,P.P.,PARTIDO POPULAR,5325,8
30019,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3970,6
30019,3640,GANAR CIEZA.IP,IZQUIERDA UNIDA-VERDES Y CLI- ALTERNATIVA SOCIALISTA,1819,3
30019,1415,CIEZA PUEDE,CIEZA PUEDE,1657,2
30019,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1119,1
30019,1425,CCCi,CIUDADANOS CENTRISTAS CIEZANOS,974,1
30019,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,184, 
30019,2263,FA,FALANGE AUTENTICA,109, 
30020,4252,P.P.,PARTIDO POPULAR,2348,6
30020,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1762,5
30020,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,601,1
30020,3641,GANAR FORTUNA.IP,IZQUIERDA UNIDA-VERDES Y CLI- ALTERNATIVA SOCIALISTA,435,1
30020,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,11, 
30021,4252,P.P.,PARTIDO POPULAR,2201,7
30021,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2096,6
30021,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1040,3
30021,1478,C.I.F.A.,CIUDADANOS VILLA DE FUENTE ALAMO,433,1
30021,2348,IP.,GANAR FUENTE ALAMO. IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),227, 
30022,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,4293,10
30022,4252,P.P.,PARTIDO POPULAR,3784,8
30022,3633,IU-V,IZQUIERDA UNIDA-VERDES,1292,3
30022,0260,AEJP,AGRUPACION DE ELECTORES JUMILLA PUEDE,318, 
30022,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,306, 
30022,5157,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,155, 
30023,4252,P.P.,PARTIDO POPULAR,1194,5
30023,5154,UPrL,UNION PROGRESISTA POR LIBRILLA,1101,5
30023,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,412,1
30024,4252,P.P.,PARTIDO POPULAR,16037,13
30024,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,10952,8
30024,3637,IU-VERDES. IP,IZQUIERDA UNIDA - VERDES. IP,4594,3
30024,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2195,1
30024,1874,CLI-AS,CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA,716, 
30024,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,510, 
30024,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,309, 
30024,5373,VOX,VOX,274, 
30025,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1780,7
30025,4252,P.P.,PARTIDO POPULAR,993,4
30025,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,730,2
30026,4252,P.P.,PARTIDO POPULAR,3429,7
30026,5129,UIDM,UNION INDEPENDIENTE DE MAZARRON,1957,4
30026,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1587,3
30026,1874,CLI-AS,CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA,1380,3
30026,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,656,1
30026,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,605,1
30026,3634,I.U.-V-RM,IZQUIERDA UNIDA- VERDES DE LA REGION DE MURCIA,587,1
30026,4234,P I X M,PARTIDO INDEPENDIENTE POR MAZARRON,577,1
30026,4217,CDiP,PARTIDO INDEPENDIENTE DE CAMPOSOL Y DISTRITO,497, 
30026,3898,MzA,MAZARRÓN ADELANTE,42, 
30027,4253,PP,PARTIDO POPULAR,8630,9
30027,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6269,6
30027,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,5483,5
30027,1233,Cambiemos Molina de Segura,Cambiemos Molina de Segura,4309,4
30027,2356,GANAR MOLINA. IP,GANAR MOLINA. IP (IZQUIERDA UNIDA-VERDES y CLI-ALTERNATIVA SOCIALISTA),1740,1
30027,5165,UPyD,"UNIÓN, PROGRESO Y DEMOCRACIA",1345, 
30027,5373,VOX,VOX,488, 
30028,4252,P.P.,PARTIDO POPULAR,1862,5
30028,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1746,5
30028,2360,GANAR MORATALLA.IP.,GANAR MORATALLA.IP.( IZQUIERDA UNIDAVERDES REGION DE MURCIA Y CONSTRUYENDO LA IZQUIERDA ALTERNATIVA SOCIALISTA),1128,3
30029,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3249,8
30029,4253,PP,PARTIDO POPULAR,2624,6
30029,2362,GANAR MULA.IP,GANAR MULA.IP,1070,2
30029,1462,C's,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,779,1
30030,4252,P.P.,PARTIDO POPULAR,75248,12
30030,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,39280,6
30030,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,30821,5
30030,2063,Es Ahora Murcia,ES AHORA MURCIA,18371,3
30030,1234,CAMBIEMOS MURCIA.IP,CAMBIEMOS MURCIA.IP,18112,3
30030,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,5809, 
30030,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,3449, 
30030,5373,VOX,VOX,2500, 
30030,4148,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1132, 
30030,2065,EB,ESCAÑOS EN BLANCO,1088, 
30030,3986,MOVIMIENTO RED,"MOVIMIENTO DE RENOVACIÓN DEMOCRATICA CIUDADANA,MOVIMIENTO RED",562, 
30030,2300,CYD,FORO CENTRO Y DEMOCRACIA,311, 
30030,4811,SAIn,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA,287, 
30031,4252,P.P.,PARTIDO POPULAR,254,4
30031,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,137,2
30031,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,60,1
30031,4207,PEE,PARTIDO EMPRESA EMPLEO,0, 
30032,4253,PP,PARTIDO POPULAR,944,5
30032,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,860,4
30032,1462,C's,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,402,2
30033,4252,P.P.,PARTIDO POPULAR,3887,10
30033,2364,GANAR PUERTO LUMBRERAS. IP (I.U.-VERDES y CLI-AS),GANAR PUERTO LUMBRERAS. IP (IZQUIERDA UNIDA-VERDES y CLI-ALTERNATIVA SOCIALISTA),1507,4
30033,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1468,3
30034,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,519,5
30034,4252,P.P.,PARTIDO POPULAR,291,3
30034,0533,AIRE -INDEPENDIENTES,AGRUPACION INDEPENDIENTE DE ELECTORES POR RICOTE,115,1
30034,4207,PEE,PARTIDO EMPRESA EMPLEO,9, 
30035,4252,P.P.,PARTIDO POPULAR,4771,10
30035,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2815,6
30035,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1778,3
30035,2365,GANAR SAN JAVIER.IP,GANAR SAN JAVIER.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo la Izquierda-Alternativa Socialista),1241,2
30035,1428,CCD,CIUDADANOS DE CENTRO DEMOCRATICO,293, 
30035,5373,VOX,VOX,160, 
30036,4252,P.P.,PARTIDO POPULAR,4245,12
30036,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1772,5
30036,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,1343,3
30036,2366,GANAR SAN PEDRO.IP,GANAR SAN PEDRO DEL PINATAR.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),468,1
30036,0814,ASPDP,AHORA SAN PEDRO DEL PINATAR,411, 
30036,5373,VOX,VOX,238, 
30901,4252,P.P.,PARTIDO POPULAR,2983,7
30901,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2155,5
30901,0967,IU-Verdes+MOS+EQUO,ALTERNATIVA POR SANTOMERA: IU-Verdes+MOS+EQUO,1516,4
30901,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,577,1
30901,5373,VOX,VOX,49, 
30037,4252,P.P.,PARTIDO POPULAR,3929,8
30037,4225,PITP,PARTIDO INDEPENDIENTE DE TORRE PACHECO,3656,7
30037,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2401,4
30037,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,907,1
30037,2369,GANAR TORREPACHECO,GANAR TORREPACHECO.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),891,1
30037,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,91, 
30038,4253,PP,PARTIDO POPULAR,3984,10
30038,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2271,5
30038,1462,C's,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,1701,4
30038,1220,CAMBIAR LAS TORRES.IP,CAMBIAR LAS TORRES.IP,1062,2
30039,4252,P.P.,PARTIDO POPULAR,4675,8
30039,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3181,6
30039,2370,GANAR TOTANA.IP,GANAR TOTANA.IP (Izquierda Unida-Verdes Región de Murcia y Construyendo La Izquierda-Alternativa Socialista),3119,6
30039,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,748,1
30039,4969,T.U.P.,TOTANA UNION Y PROGRESO,483, 
30039,2065,EB,ESCAÑOS EN BLANCO,281, 
30040,4252,P.P.,PARTIDO POPULAR,433,5
30040,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,179,2
30040,4207,PEE,PARTIDO EMPRESA EMPLEO,15, 
30041,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3516,8
30041,4252,P.P.,PARTIDO POPULAR,3063,7
30041,3635,IU-V-RM,IZQUIERDA UNIDA-VERDES DE LA REGION DE MURCIA,834,1
30041,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,652,1
30041,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,313, 
30042,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,712,6
30042,4252,P.P.,PARTIDO POPULAR,701,5
30043,4252,P.P.,PARTIDO POPULAR,8117,11
30043,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3276,4
30043,3633,IU-V,IZQUIERDA UNIDA-VERDES,2821,3
30043,1456,C's,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2349,3
30043,5097,UCIN,UNION DE CIUDADANOS INDEPENDIENTES,210, 
31002,0605,A.I.H.,AGRUPACIÓN INDEPENDIENTE HARROBIA,199,7
31003,0464,AGRUPACION ELECTORES GAZTELUBERRI,AGRUPACION ELECTORES GAZTELUBERRI,71,5
31004,0473,AGRUPACION ELECTORES SAN MARTIN,AGRUPACION ELECTORES SAN MARTIN,15,3
31005,0614,A.I.S.,AGRUPACIÓN INDEPENDIENTE LA SOLANA,120,7
31006,4796,SIA,SOCIALISTAS INDEPENDIENTES DE ABLITAS,927,8
31006,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,459,3
31006,4253,PP,PARTIDO POPULAR,18, 
31007,0510,AGRUPACION INDEPENDIENTE DE ADIOS,AGRUPACION INDEPENDIENTE DE ADIOS,54,5
31007,0462,AEA,AGRUPACION ELECTORES DE ADIOS,20, 
31008,0493,A.I.A.C.,AGRUPACION INDEPENDIENTE AGUILAR DE CODES,41,3
31009,0392,A.G.I.Z.I.A.,AGRUPACION ELECTORAL DE IZQUIERDA INDEPENDIENTE DE AIBAR,374,5
31009,4028,NPA,NUESTRO PUEBLO AIBAR,210,2
31011,1525,CIVA,COALICION INDEPENDIENTE VALLE DE ALLIN,274,4
31011,2952,I.D.A.V.,INDEPENDIENTES DE ALLIN VIVO,172,3
31012,5042,U.P.A.,UNIDOS POR ALLO,281,4
31012,0861,A.S.A.,ALLO SIEMPRE ALLO,212,3
31012,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,131,2
31010,2550,GBAI,GEROA BAI,1405,5
31010,1972,EHBildu,EH BILDU,818,3
31010,4312,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA-PSOE,516,2
31010,2554,G.A.,GOAZEN ALTSASU,469,2
31010,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,251,1
31010,4253,PP,PARTIDO POPULAR,150, 
31010,1529,I-E(n),COALICION IZQUIERDA-EZKERRA (N),146, 
31013,0496,AGRUPACIÓN INDEPENDIENTE AMESCOA -BAJA,AGRUPACIÓN INDEPENDIENTE AMESCOA -BAJA,328,6
31013,1051,ARREPUYA-AMESCOA BAJA,ARREPUYA-AMESCOA BAJA,71,1
31014,0615,AGRUPACIÓN INDEPENDIENTE LAZAGORRI,AGRUPACIÓN INDEPENDIENTE LAZAGORRI,124,7
31015,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,690,6
31015,4305,PSOE,PARTIDO SOCIALISTA DE NAVARRA,401,3
31015,4253,PP,PARTIDO POPULAR,247,2
31015,1972,EHBildu,EH BILDU,62, 
31016,1972,EHBildu,EH BILDU,1571,6
31016,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,1485,5
31016,3194,I-E(n),IZQUIERDA-EZKERRA-ANTSOAIN PUEDE (N),979,3
31016,2550,GBAI,GEROA BAI,763,2
31016,5166,UPN,UNION PUEBLO NAVARRO,384,1
31016,4253,PP,PARTIDO POPULAR,135, 
31018,0382,AEA,AGRUPACION ELECTORAL ALDAPETAS,218,5
31018,3128,IN,INQUIETUDES,125,2
31019,1970,EH BILDU,EH BILDU,942,9
31019,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,247,2
31020,1972,EHBildu,EH BILDU,0, 
31025,2943,I.A.I,INDEPENDIENTES ARAKIL INDEPENDIENTEAK,376,5
31025,1972,EHBildu,EH BILDU,179,2
31021,0384,A.E.A.,AGRUPACIÓN ELECTORAL ARANARACHE,16,3
31023,1352,CPVA,CANDIDATURA POPULAR DEL VALLE DE ARANGUREN,3382,10
31023,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,801,2
31023,1972,EHBildu,EH BILDU,466,1
31023,4303,PSN - PSOE,PARTIDO SOCIALISTA DE NAVARRA,212, 
31023,4253,PP,PARTIDO POPULAR,170, 
31024,2698,HA,HERRI AIERRIZ,55,5
31024,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,0, 
31022,1972,EHBildu,EH BILDU,253,7
31026,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,87,5
31027,1972,EHBildu,EH BILDU,392,9
31028,1063,AHT,ARTZIBAR HERRI TALDEA,104,7
31029,3017,ILA,INDEPENDIENTES POR LOS ARCOS,147,5
31029,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,144,4
31029,4312,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA-PSOE,22, 
31030,0498,A.I.A.,AGRUPACIÓN INDEPENDIENTE ANTORIN,64,5
31031,1039,ARESO ERAIKIZ,ARESO ERAIKIZ,129,7
31032,4312,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA-PSOE,816,7
31032,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,421,4
31033,0512,A.I.A,AGRUPACIÓN INDEPENDIENTE DE ARIA,23,3
31034,0607,AGRUPACION INDEPENDIENTE IRATI,AGRUPACION INDEPENDIENTE IRATI,26,3
31036,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,404,6
31036,1055,A.B.,ARRONIZ BERRIA,173,2
31036,4253,PP,PARTIDO POPULAR,59,1
31037,1151,BATZALARRE,BATZALARRE,57,5
31038,1059,A.G.D,ARTAJONA GESTION Y DESARROLLO,616,6
31038,1060,ARTAXOA,ARTAXOA,344,3
31038,4253,PP,PARTIDO POPULAR,75, 
31039,0479,AE,AGRUPACION ELIBIDEA,44,5
31040,1972,EHBildu,EH BILDU,72,3
31040,2695,HEMENGOAK,HEMENGOAK,71,2
31058,2550,GBAI,GEROA BAI,61,7
31041,1135,AU,AYEGUI UNIDO,528,6
31041,1340,CII,CANDIDATURA INDEPENDIENTE IRACHE,277,3
31041,1972,EHBildu,EH BILDU,213,2
31041,4253,PP,PARTIDO POPULAR,41, 
31042,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,961,6
31042,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,786,4
31042,0100,A++,AGRUPACION ALTERNATIVA AZAGRESA,183,1
31043,2550,GBAI,GEROA BAI,21,3
31044,1972,EHBildu,EH BILDU,121,7
31901,5110,UPN,UNIÓN DEL PUEBLO NAVARRO,2846,6
31901,1973,EH BILDU,EH BILDU,1994,4
31901,2550,GBAI,GEROA BAI,1308,3
31901,4304,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA,1226,3
31901,0282,AGRUPACIÓN DE ELECTORES PARTICIPANDO EN BARAÑAIN/BARAÑA,AGRUPACIÓN DE ELECTORES PARTICIPANDO EN BARAÑAIN/BARAÑAINEN PARTE HARTZEN,1133,2
31901,3196,IE-EQUO,IZQUIERDA-EZKERRA DE BARAÑAIN -EQUO,1092,2
31901,4605,PUEBLO DE BARAÑAIN,PUEBLO DE BARAÑAIN,620,1
31901,4253,PP,PARTIDO POPULAR,350, 
31045,0500,A.I.B,AGRUPACION INDEPENDIENTE BARASOAIN,291,7
31046,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,20,3
31048,0516,A.I.B.,AGRUPACION INDEPENDIENTE DE BARILLAS,59,5
31049,1972,EHBildu,EH BILDU,323,7
31050,1971,EH Bildu,EH BILDU,1449,4
31050,5110,UPN,UNIÓN DEL PUEBLO NAVARRO,1216,4
31050,2550,GBAI,GEROA BAI,618,2
31050,1155,BAZTANGO EZKERRA,BAZTANGO EZKERRA,595,2
31050,1154,BA-BAZTAN AUZOLANEAN,BAZTAN AUZOLANEAN,382,1
31137,2700,HERRIARENGATIK,HERRIARENGATIK,70,5
31051,1158,BEIRE ADELANTE,BEIRE ADELANTE,115,7
31052,0501,AIB,AGRUPACION INDEPENDIENTE BELASCOAIN,42,5
31250,1972,EHBildu,EH BILDU,952,6
31250,2707,HERRIRAKO,HERRIRAKO,583,4
31250,5109,UPN,UNIÓN DEL PUEBLO NAVARRO,166,1
31250,4253,PP,PARTIDO POPULAR,32, 
31053,5110,UPN,UNIÓN DEL PUEBLO NAVARRO,171,7
31905,0035,ADELANTE-BERIAIN-AURRERA,ADELANTE BERIAIN-BERIAIN AURRERA,682,4
